Cycles to Failure,Stress Amplitude,hatch space  (μm),layer scan rotation  (°),wire feed rate  (mm/s),types of feedstock,ultimate tensile strength  (MPa),scan speed  (mm/s),scan pattern,current  (A),stress concentration factor of specimens,AM environment,preheat temperature  (°C),layer thickness  (μm),elongation  (%),types of AM,Frequency,critical cross-section size of specimens (mm),load control,voltage  (V),Young's modulus  (GPa),powder feed rate  (g/s),power  (W),yield strength  (MPa),fatigue environment,R-value,size of feedstock  (μm),speed function,direciton of specimen  (°),fatigue temperature  (°C),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress
3751822.79975067,374.847697771453,,,,powder,965.0,,,,1.0,,,60.0,14.9,L-PBF,150.0,4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,6.574242318271044,Ti-6Al-4V,374.847697771453,-374.847697771453
4453553.6242419,350.161492391283,,,,powder,965.0,,,,1.0,,,60.0,14.9,L-PBF,150.0,4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,6.648706685925813,Ti-6Al-4V,350.161492391283,-350.161492391283
11456971.427292,399.565500464456,,,,powder,965.0,,,,1.0,,,60.0,14.9,L-PBF,150.0,4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,7.059069830000993,Ti-6Al-4V,399.565500464456,-399.565500464456
44682.2999543031,200.046186213434,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,4.650135519675324,Ti-6Al-4V,200.046186213434,-200.046186213434
80551.1314039102,189.81968147375,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,4.906071644805196,Ti-6Al-4V,189.81968147375,-189.81968147375
83077.7891941817,180.219539713437,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,4.919484930887344,Ti-6Al-4V,180.219539713437,-180.219539713437
157365.001648679,159.955062709168,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,5.196908150634598,Ti-6Al-4V,159.955062709168,-159.955062709168
219951.234350599,169.877103189151,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,5.342326403549298,Ti-6Al-4V,169.877103189151,-169.877103189151
230980.263198048,154.741934601188,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,5.363574871881841,Ti-6Al-4V,154.741934601188,-154.741934601188
233073.266607395,149.941825483528,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,5.367492463007039,Ti-6Al-4V,149.941825483528,-149.941825483528
283690.162304604,159.863132503759,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,5.452844275764469,Ti-6Al-4V,159.863132503759,-159.863132503759
319945.151856865,144.98152737208,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,5.505075533671344,Ti-6Al-4V,144.98152737208,-144.98152737208
484612.003701564,139.948513771434,,,,powder,1118.0,,,,8.12,,,60.0,11.5,L-PBF,150.0,5.4,force,,118.0,,,1065.0,air,-1.0,30.0,,90.0,25.0,5.685394167285572,Ti-6Al-4V,139.948513771434,-139.948513771434
111059.024495968,149.946920963188,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.045553854460888,Ti-6Al-4V,149.946920963188,-149.946920963188
129889.72281349,180.012445819566,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.113574790010976,Ti-6Al-4V,180.012445819566,-180.012445819566
171233.351540531,159.863132503759,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.233588357183097,Ti-6Al-4V,159.863132503759,-159.863132503759
209391.294628899,169.877103189151,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.320958622074335,Ti-6Al-4V,169.877103189151,-169.877103189151
767471.276077229,129.960393320046,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.885062130240954,Ti-6Al-4V,129.960393320046,-129.960393320046
850544.091861365,144.898202834762,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.929696832182268,Ti-6Al-4V,144.898202834762,-144.898202834762
917442.301514968,144.893278920082,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.962578760747988,Ti-6Al-4V,144.893278920082,-144.893278920082
1841484.38236219,149.860742689046,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,6.265168039952983,Ti-6Al-4V,149.860742689046,-149.860742689046
51309.9935229266,159.776684646557,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,4.7102019598325935,Ti-6Al-4V,159.776684646557,-159.776684646557
81258.7098622621,179.921216048541,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,4.909869922787976,Ti-6Al-4V,179.921216048541,-179.921216048541
83100.6161796129,159.863132503759,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,4.919604244029762,Ti-6Al-4V,159.863132503759,-159.863132503759
249216.110419712,149.941825483528,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.39657611358998,Ti-6Al-4V,149.941825483528,-149.941825483528
283612.235190468,124.966246894833,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.452724962622052,Ti-6Al-4V,124.966246894833,-124.966246894833
493434.316255601,130.030708945561,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.693229349535968,Ti-6Al-4V,130.030708945561,-130.030708945561
714823.223814034,119.831322732215,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.854198653809042,Ti-6Al-4V,119.831322732215,-119.831322732215
724461.62207805,130.030708945561,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.86001538392563,Ti-6Al-4V,130.030708945561,-130.030708945561
86352.943239647,129.953118340696,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,4.936277144578102,Ti-6Al-4V,129.953118340696,-129.953118340696
107293.141530269,104.982811160387,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.0305719615674755,Ti-6Al-4V,104.982811160387,-104.982811160387
130339.57768402,89.9904141081549,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.115076309495265,Ti-6Al-4V,89.9904141081549,-89.9904141081549
149287.461460813,104.983734974242,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.174023333196882,Ti-6Al-4V,104.983734974242,-104.983734974242
197621.2164384,120.011421663464,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.295833568224746,Ti-6Al-4V,120.011421663464,-120.011421663464
320674.435429886,89.9153064552048,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,5.506064338805037,Ti-6Al-4V,89.9153064552048,-89.9153064552048
1872388.94313454,79.9308801987762,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,6.272396067859253,Ti-6Al-4V,79.9308801987762,-79.9308801987762
2106154.8349254,89.9145152373467,,,,powder,1076.0,,,,8.12,,,60.0,12.8,L-PBF,150.0,5.4,force,,118.0,,,1025.0,air,-1.0,30.0,,90.0,25.0,6.323490295378391,Ti-6Al-4V,89.9145152373467,-89.9145152373467
60672.8592737229,150.072069085457,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,4.78299446202069,Ti-6Al-4V,150.072069085457,-150.072069085457
80687.0119532802,125.093751875701,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,4.906803632727294,Ti-6Al-4V,125.093751875701,-125.093751875701
81051.6250222676,134.998874866977,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,4.908761726539611,Ti-6Al-4V,134.998874866977,-134.998874866977
94955.3940207873,99.9520913008558,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,4.977519640236022,Ti-6Al-4V,99.9520913008558,-99.9520913008558
110749.017231162,89.8378898368718,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.044339881053328,Ti-6Al-4V,89.8378898368718,-89.8378898368718
185497.717932863,124.882830062833,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.268338571119467,Ti-6Al-4V,124.882830062833,-124.882830062833
247790.935160966,109.988936450144,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,5.394085414705176,Ti-6Al-4V,109.988936450144,-109.988936450144
1994761.90171774,99.9529708460481,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,6.299891064964532,Ti-6Al-4V,99.9529708460481,-99.9529708460481
3608277.04483173,79.7947036108035,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,6.557299875439325,Ti-6Al-4V,79.7947036108035,-79.7947036108035
4820223.10329486,89.9145152373467,,,,powder,965.0,,,,8.12,,,60.0,14.9,L-PBF,150.0,5.4,force,,117.0,,,895.0,air,-1.0,30.0,,90.0,25.0,6.683067139958246,Ti-6Al-4V,89.9145152373467,-89.9145152373467
60278.5715160165,261.065797615806,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,4.780162951836648,316L,580.1462169240133,58.014621692401334
144575.636508317,229.651806431293,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.160095113003585,316L,510.33734762509556,51.03373476250956
256551.507144692,193.825656735563,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.409174570317463,316L,430.7236816345844,43.07236816345844
276873.762190403,189.018987934347,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.442281801986723,316L,420.04219540966,42.004219540966005
661579.228631625,169.97951637994,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.820581861368737,316L,377.7322586220889,37.773225862208896
864743.87108825,157.455381234043,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.936887492615297,316L,349.9008471867622,34.99008471867622
3327600.03706775,139.484058302128,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,6.522131120463303,316L,309.9645740047289,30.99645740047289
76719.2737753366,234.277385144422,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,4.884904483150398,316L,520.6164114320488,52.06164114320489
84785.7696475821,225.155296603057,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,4.9283229668541475,316L,500.34510356234887,50.03451035623489
169334.328469269,180.241382768523,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.228745009812932,316L,400.53640615227334,40.05364061522734
253614.650946565,170.137513863585,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.404174338489895,316L,378.0833641413,37.808336414130004
315437.964390152,148.5299569961,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.498913961449846,316L,330.0665711024444,33.00665711024444
628832.276390787,130.711136960994,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.798534824854933,316L,290.46919324665333,29.046919324665335
769895.741564869,121.4125253856,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.886431917472822,316L,269.805611968,26.9805611968
1105747.18348054,112.594633192281,90.0,,,powder,,1083.0,,,1.0,,80.0,20.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,6.043655841823765,316L,250.21029598284665,25.021029598284667
58949.8185668881,249.847950041026,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,4.7704824727810555,316L,555.2176667578356,55.52176667578356
181556.629322876,190.031627181451,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.259012111281299,316L,422.29250484766885,42.22925048476689
259493.235683155,175.611620777804,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.414126041399242,316L,390.2480461728978,39.02480461728978
845681.857174337,143.914032763823,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.927207013559705,316L,319.80896169738446,31.980896169738447
939638.060514734,128.506636714581,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,0.0,25.0,5.972960599779425,316L,285.57030381017995,28.557030381017995
58053.1455129435,211.809475754389,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,4.76382575623487,316L,470.6877238986422,47.06877238986422
103677.115471277,190.190240182316,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.015682905652926,316L,422.64497818292443,42.26449781829245
130924.237280938,175.60175922677,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.117020052532319,316L,390.22613161504444,39.022613161504445
269122.41075676,135.258257028577,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.429949864477765,316L,300.57390450794884,30.057390450794884
830666.166392585,99.0222550887501,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,5.919426521710882,316L,220.049455752778,22.0049455752778
1393913.23847636,85.8198423809162,90.0,,,powder,,1083.0,,,1.0,,80.0,40.0,,L-PBF,10.0,3.5,force,,,,250.0,,air,0.1,37.0,,90.0,25.0,6.144235742755106,316L,190.71076084648044,19.071076084648045
77821.552791891,400.293588269461,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,4.891099892134928,Ti-6Al-4V,889.5413072654688,88.9541307265469
85961.9322036975,400.267907485156,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,4.934306168754873,Ti-6Al-4V,889.4842388559022,88.94842388559022
263691.243028981,340.083817038365,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,5.421095707467534,Ti-6Al-4V,755.7418156408111,75.57418156408112
319884.801278452,311.217320975219,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,5.504993605893084,Ti-6Al-4V,691.5940466115978,69.15940466115978
345750.676220334,340.083817038365,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,5.538763038176786,Ti-6Al-4V,755.7418156408111,75.57418156408112
393154.770654109,311.221122004023,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,5.594563549889562,Ti-6Al-4V,691.6024933422733,69.16024933422733
613055.79214982,340.121589222514,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,5.7875,Ti-6Al-4V,755.8257538278089,75.58257538278089
1716451.4736262,311.065334930553,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,6.234631529850746,Ti-6Al-4V,691.2562998456733,69.12562998456734
2052917.97473556,300.187321843407,120.0,,,powder,1055.0,150.0,,,1.0,Ar,200.0,60.0,13.2,L-PBF,15.0,5,force,,,,400.0,945.0,air,0.1,41.120000000000005,,,20.0,6.312371597285164,Ti-6Al-4V,667.0829374297933,66.70829374297934
5004.2777057783,450.12595355452,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,3.6993414022884905,Ti-6Al-4V,1000.2798967878222,100.02798967878222
6016.00336648977,449.919329946374,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,3.779308070610102,Ti-6Al-4V,999.8207332141644,99.98207332141645
13460.7902647768,424.790693778681,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.12907055747763,Ti-6Al-4V,943.97931950818,94.397931950818
15500.2176492577,424.691696088747,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.190337796441773,Ti-6Al-4V,943.75932464166,94.375932464166
16960.6516895762,399.982556526389,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.229442535405917,Ti-6Al-4V,888.8501256141977,88.88501256141979
27654.1358461572,400.180551906258,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.441760091909898,Ti-6Al-4V,889.29011534724,88.929011534724
53734.7632567015,370.126850479709,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.730255339813284,Ti-6Al-4V,822.5041121771311,82.25041121771312
61690.3896736993,389.939457236197,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.790217513518463,Ti-6Al-4V,866.5321271915489,86.6532127191549
65041.826431954,370.126850479709,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.813192728130017,Ti-6Al-4V,822.5041121771311,82.25041121771312
90929.0012038086,380.070899780121,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,4.958702420669856,Ti-6Al-4V,844.60199951138,84.46019995113801
281349.851127374,370.004346944176,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,5.449246689688778,Ti-6Al-4V,822.2318820981689,82.2231882098169
789338.660978908,379.849398554654,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,5.897263374614074,Ti-6Al-4V,844.1097745658977,84.41097745658978
1000565.40541662,360.1357894881,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,6.000245483060288,Ti-6Al-4V,800.301754418,80.0301754418
1363558.97292072,369.905349254242,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,6.134673925600128,Ti-6Al-4V,822.0118872316489,82.20118872316489
1568681.61725725,364.688317532971,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,6.195534807258493,Ti-6Al-4V,810.4184834066021,81.04184834066022
1799246.32232137,360.357290713567,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,6.255090623657895,Ti-6Al-4V,800.7939793634822,80.07939793634823
2025730.55069584,370.301340013979,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,6.306581677881003,Ti-6Al-4V,822.8918666977311,82.28918666977312
2303076.11778509,364.589319843036,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,6.362308291845147,Ti-6Al-4V,810.1984885400799,81.01984885400799
2736408.41934207,359.494791657298,120.0,,,powder,1297.0,150.0,,,1.0,Ar,200.0,60.0,11.2,L-PBF,15.0,5,force,,,,400.0,1090.0,air,0.1,41.120000000000005,,,20.0,6.437180917985584,Ti-6Al-4V,798.8773147939955,79.88773147939956
344947.675599467,305.321735877291,120.0,,,powder,1246.0,1300.0,,,1.0,Ar,,30.0,5.6,L-PBF,20000.0,3.5,displacement,,,,325.0,1191.0,air,-1.0,45.0,,90.0,25.0,5.537753222836096,Ti-6Al-4V,305.321735877291,-305.321735877291
643627.566267479,261.844890536874,120.0,,,powder,1246.0,1300.0,,,1.0,Ar,,30.0,5.6,L-PBF,20000.0,3.5,displacement,,,,325.0,1191.0,air,-1.0,45.0,,90.0,25.0,5.808634636454764,Ti-6Al-4V,261.844890536874,-261.844890536874
1026104.01484819,261.762928429595,120.0,,,powder,1246.0,1300.0,,,1.0,Ar,,30.0,5.6,L-PBF,20000.0,3.5,displacement,,,,325.0,1191.0,air,-1.0,45.0,,90.0,25.0,6.011191386881996,Ti-6Al-4V,261.762928429595,-261.762928429595
1304817.84933488,261.878039655818,120.0,,,powder,1246.0,1300.0,,,1.0,Ar,,30.0,5.6,L-PBF,20000.0,3.5,displacement,,,,325.0,1191.0,air,-1.0,45.0,,90.0,25.0,6.115549889030551,Ti-6Al-4V,261.878039655818,-261.878039655818
2334650.16462819,290.715799975059,120.0,,,powder,1246.0,1300.0,,,1.0,Ar,,30.0,5.6,L-PBF,20000.0,3.5,displacement,,,,325.0,1191.0,air,-1.0,45.0,,90.0,25.0,6.368221812973195,Ti-6Al-4V,290.715799975059,-290.715799975059
3412142.31160063,276.364718131786,120.0,,,powder,1246.0,1300.0,,,1.0,Ar,,30.0,5.6,L-PBF,20000.0,3.5,displacement,,,,325.0,1191.0,air,-1.0,45.0,,90.0,25.0,6.533027136168985,Ti-6Al-4V,276.364718131786,-276.364718131786
3927908.66389352,261.794903770212,120.0,,,powder,1246.0,1300.0,,,1.0,Ar,,30.0,5.6,L-PBF,20000.0,3.5,displacement,,,,325.0,1191.0,air,-1.0,45.0,,90.0,25.0,6.594161380533388,Ti-6Al-4V,261.794903770212,-261.794903770212
