Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fibre Volume Fraction,Fibre Weight Fraction,Fibre Weight Fraction (0-deg),Fibre Weight Fraction (45-deg),Fibre Weight Fraction (90-deg),Fibre Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,-17.2,-172,-0.064,-0.64,10,10,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,5439,3.73551905881517
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,-19,-190,-0.105,-1.05,10,10,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,172910,5.23782011079407
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,-12.1,-121,-0.046,-0.46,10,10,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,1400699,6.14634481859504
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,86,8.6,0.46,0.046,0.1,20,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,1063690,6.0268150763558
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,-19,-190,-0.111,-1.11,10,25,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,240000,5.38021124171161
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,-12.1,-121,-0.048,-0.48,10,15,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,820290,5.91396741718148
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,172,17.2,1.04,0.104,0.1,10,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,17149,4.23423880034707
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,241,24.1,1.43,0.143,0.1,2,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,187,2.2718416065365
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,103,10.3,0.62,0.062,0.1,15,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,61628,4.78977807389557
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,172,17.2,0.72,0.072,0.1,10,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,2757,3.44043676610577
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,172,17.2,0.76,0.076,0.1,5,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,2700,3.43136376415899
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,138,13.8,0.63,0.063,0.1,5,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,9650,3.98452731334379
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,86,8.6,0.45,0.045,0.1,15,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,276248,5.44129914246834
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,241,24.1,1.15,0.115,0.1,2,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,237,2.3747483460101
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,-27.6,-276,-0.156,-1.56,10,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,380,2.57978359661681
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,-24.1,-241,-0.129,-1.29,10,5,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,11145,4.04708007281626
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,-17.2,-172,-0.064,-0.64,10,5,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,7345,3.86599180012628
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,207,-207,1.38,-1.38,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,195,2.29003461136252
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,207,-207,1.22,-1.22,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,191,2.28103336724773
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,190,-190,1.27,-1.27,-1,2,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,296,2.47129171105894
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,172,-172,1.07,-1.07,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,509,2.70671778233676
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,172,-172,1.01,-1.01,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,438,2.6414741105041
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,138,-138,0.78,-0.78,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,1850,3.26717172840301
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,138,-138,0.86,-0.86,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,2493,3.39672227850377
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,190,-190,1.4,-1.4,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,232,2.3654879848909
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,138,-138,0.63,-0.63,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,1897,3.27806733088866
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,138,-138,0.51,-0.51,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,753,2.8767949762007
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,86,-86,0.28,-0.28,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,33341,4.52297862152585
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,172,-172,0.71,-0.71,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,160,2.20411998265593
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,172,-172,0.58,-0.58,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,218,2.33845649360461
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,172,-172,0.55,-0.55,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,176,2.24551266781415
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,138,-138,0.49,-0.49,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,860,2.93449845124357
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,138,-138,0.5,-0.5,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,891,2.94987770403688
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,103,-103,0.39,-0.39,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,8513,3.93008263339237
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,103,-103,0.37,-0.37,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,8262,3.91708519064057
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,86,-86,0.29,-0.29,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,33347,4.52305676952544
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,103,-103,0.34,-0.34,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,11756,4.07025957740058
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,207,-207,1.2,-1.2,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,168,2.22530928172586
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,190,-190,1.17,-1.17,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,208,2.31806333496276
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,172,-172,1.08,-1.08,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,376,2.57518784492766
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,103,-103,0.58,-0.58,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,25488,4.40633575845706
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,103,-103,0.57,-0.57,-1,1,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,21992,4.34226472683541
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,50,,,,86,-86,0.32,-0.32,-1,2,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,56945,4.75545559728714
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,-19,-190,-0.123,-1.23,10,15,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,153542,5.18622719331985
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,86,-86,0.45,-0.45,-1,5,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,456549,5.65948739586285
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,86,-86,0.49,-0.49,-1,5,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,187649,5.27334625435721
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,86,-86,0.44,-0.44,-1,5,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,236152,5.37319162802106
SNL/MSU/DOE,Triax-AA-UP2[(±45/0)3/(0/±45)2],45/-45/0/45/-45/0/45/-45/0/0/45/-45/0/45/-45,PE,UNK,UNK,31,,48,52,0,0,4.37,,25,,,,103,-103,0.56,-0.56,-1,2,509.76404494382,-312.881720430108,21.7569444444444,18.9916666666667,2.41616438356164,-1.55,34956,4.54352173067529
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,241,24.1,0.91,0.091,0.1,4,478,-284,24.7333333333333,,2.3,,3572,3.55291145021651
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,241,24.1,0.94,0.094,0.1,4,478,-284,24.7333333333333,,2.3,,4447,3.64806712944894
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,241,24.1,1.06,0.106,0.1,4,478,-284,24.7333333333333,,2.3,,2986,3.47508980338901
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,172,17.2,0.81,0.081,0.1,8,478,-284,24.7333333333333,,2.3,,25183,4.40110746547946
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,172,17.2,0.57,0.057,0.1,8,478,-284,24.7333333333333,,2.3,,17683,4.24755594692816
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,172,17.2,0.81,0.081,0.1,8,478,-284,24.7333333333333,,2.3,,23753,4.37571846874679
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,310,31,1.39,0.139,0.1,2,478,-284,24.7333333333333,,2.3,,493,2.69284691927723
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,310,31,1.26,0.126,0.1,2,478,-284,24.7333333333333,,2.3,,626,2.79657433321043
SNL/MSU/DOE,Triax-AA3-UP2[(±45/0)3]S,45/-45/0/45/-45/0/45/-45/0/0/-45/45/0/-45/45/0/-45/45,PE,UNK,UNK,48,,48,52,0,0,3.45,,25,,,,310,31,1.23,0.123,0.1,2,478,-284,24.7333333333333,,2.3,,812,2.90955602924118
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,241,24.1,1.36,0.136,0.1,2,376.5,-449.333333333333,21.45,,2.035,,1203,3.08026562733985
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,241,24.1,1.19,0.119,0.1,2,376.5,-449.333333333333,21.45,,2.035,,3002,3.47741068790725
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,241,24.1,1.42,0.142,0.1,2,376.5,-449.333333333333,21.45,,2.035,,2752,3.43964842956347
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,207,20.7,1.08,0.108,0.1,4,376.5,-449.333333333333,21.45,,2.035,,24288,4.38539175421539
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,207,20.7,1.15,0.115,0.1,4,376.5,-449.333333333333,21.45,,2.035,,19180,4.28284860283465
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,207,20.7,1.26,0.126,0.1,4,376.5,-449.333333333333,21.45,,2.035,,15966,4.20319612493503
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,172,17.2,0.9,0.09,0.1,5,376.5,-449.333333333333,21.45,,2.035,,179566,5.25422410844356
SNL/MSU/DOE,Triax-AA4-UP2[(±45/0)2]S,45/-45/0/45/-45/0/0/-45/45/0/-45/45,PE,UNK,UNK,38,,48,52,0,0,5.12,,25,,,,172,17.2,,,0.1,5,376.5,-449.333333333333,21.45,,2.035,,127836,5.1066531730689
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,414,41.4,1.63,0.163,0.1,2,725,,24.85,,3.1475,,550,2.74036268949424
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,414,41.4,1.74,0.174,0.1,2,725,,24.85,,3.1475,,673,2.82801506422398
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,414,41.4,1.71,0.171,0.1,2,725,,24.85,,3.1475,,512,2.70926996097583
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,345,34.5,1.23,0.123,0.1,5,725,,24.85,,3.1475,,1810,3.25767857486919
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,345,34.5,1.26,0.126,0.1,5,725,,24.85,,3.1475,,2415,3.38291713508753
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,345,34.5,1.45,0.145,0.1,5,725,,24.85,,3.1475,,2585,3.41246054742996
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,276,27.6,1.09,0.109,0.1,10,725,,24.85,,3.1475,,18755,4.27311706848674
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,276,27.6,1.14,0.114,0.1,10,725,,24.85,,3.1475,,12437,4.09471563432819
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,276,27.6,1.2,0.12,0.1,10,725,,24.85,,3.1475,,11302,4.05315530296188
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,207,20.7,0.85,0.085,0.1,15,725,,24.85,,3.1475,,494149,5.69385792082828
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,207,20.7,0.8,0.08,0.1,15,725,,24.85,,3.1475,,197629,5.29585067312545
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,207,20.7,0.81,0.081,0.1,15,725,,24.85,,3.1475,,390137,5.59121714009347
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,241,24.1,1.12,0.112,0.1,15,725,,24.85,,3.1475,,66612,4.82355247337949
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,241,24.1,1.02,0.102,0.1,15,725,,24.85,,3.1475,,47939,4.68068897047754
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,241,24.1,1.09,0.109,0.1,15,725,,24.85,,3.1475,,84343,4.92604904439374
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,193,19.3,0.78,0.078,0.1,20,725,,24.85,,3.1475,,1100000,6.04139268515823
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,193,19.3,0.78,0.078,0.1,20,725,,24.85,,3.1475,,921400,5.96444820791666
SNL/MSU/DOE,MD-BB-UP2[±45/(0)2/+45]S,45/-45/0/0/45/45/0/0/-45/45,PE,UNK,UNK,43,,62,38,0,0,2.67,,25,,,,193,19.3,0.82,0.082,0.1,20,725,,24.85,,3.1475,,1320150,6.12062328004766
