Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fiber Volume Fraction,Fiber Weight Fraction,Fiber Weight Fraction (0-deg),Fiber Weight Fraction (45-deg),Fiber Weight Fraction (90-deg),Fiber Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-12.4,-124,,-1.35,10,2,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,1115014,6.04728032037483
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-19.3,-193,,-2.11,10,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,6,0.778151250383644
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-19.3,-193,,-2.11,10,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,12,1.07918124604763
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,-19.3,-193,,-2.11,10,1,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,29,1.46239799789896
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,34,-34,0.38,-0.38,-1,4,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,1296811,6.11287668569228
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,41,-41,0.45,-0.45,-1,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,11894,4.07532793416326
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,41,-41,0.45,-0.45,-1,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,7921,3.89878001328983
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,38,-38,0.41,-0.41,-1,4,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,127945,5.107023318634
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,41,-41,0.45,-0.45,-1,3,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,27317,4.4364330026601
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.82,,,,,,38,-38,0.41,-0.41,-1,5,79.4444444444444,-240.111111111111,8.852,,1.07444444444444,-2.43,79240,4.89894446686651
